678	Viper Tobi-Kadachi	❶	Head		65	65	50	10	0	25	20	10	100	250			500		
679	Viper Tobi-Kadachi	❶	Neck		60	60	45	10	0	25	20	10	50						
680	Viper Tobi-Kadachi	❹	Body		35	35	25	0	0	10	5	0	–	350					
681	Viper Tobi-Kadachi	❹	Mane		35	35	35	0	0	10	5	0	–	200			200		
682	Viper Tobi-Kadachi	❷	Forelegs		55	55	45	5	0	20	15	5	–	300	2	10	300		
683	Viper Tobi-Kadachi	❷	Hindlegs		30	30	15	0	0	10	5	0	–	270					
684	Viper Tobi-Kadachi	❸	Tail		45	45	35	5	0	15	10	5	–	400	^	10	400		
685	Xeno·jiiva	❶	Head		70	70	55	20	10	10	10	20	100	400			800		
686	Xeno·jiiva	❶	Head 	Broken	80	80	60	20	10	10	10	20	100						
687	Xeno·jiiva	❶	Head 	Critical	80	100	60	15	30	30	30	15	100						
688	Xeno·jiiva	❸	Neck		30	30	25	15	10	10	10	15	–	400					
689	Xeno·jiiva	❸	Neck 	Critical	50	50	30	15	30	30	30	15	–						
690	Xeno·jiiva	❸	Body		25	25	25	15	10	10	10	15	–	800					
691	Xeno·jiiva	❸	Body 	Critical	60	60	40	15	30	30	30	15	–						
692	Xeno·jiiva	❶	Chest		60	60	30	20	10	10	10	20	–	150					
693	Xeno·jiiva	❶	Chest 	Critical	100	80	70	15	30	30	30	15	–	150	1	10			
694	Xeno·jiiva	❷	Forelegs		50	50	45	20	10	10	10	20	–	300	1	6	600		L,R
695	Xeno·jiiva	❷	Forelegs 	Broken	60	60	50	20	10	10	10	20	–						
696	Xeno·jiiva	❷	Forelegs 	Critical	70	90	60	15	30	30	30	15	–						
697	Xeno·jiiva	❸	Hindlegs		22	22	15	10	5	5	5	10	–	150	2	10			L,R
698	Xeno·jiiva	❸	Hindlegs 	Critical	50	50	40	10	20	20	20	10	–						
699	Xeno·jiiva	❷	Wings		50	50	30	15	10	10	10	15	–	300			600		
700	Xeno·jiiva	❷	Wings 	Broken	60	60	40	15	10	10	10	15	–						
701	Xeno·jiiva	❷	Wings 	Critical	100	80	50	15	30	30	30	15	–						
702	Xeno·jiiva	❹	Tail		25	25	15	10	5	5	5	10	–	350					
703	Xeno·jiiva	❹	Tail 	Critical	50	50	30	10	20	20	20	10	–						
704	Xeno·jiiva	❹	Tail Tip		70	70	45	20	10	10	10	20	–					500	Area 3
705	Xeno·jiiva	❹	Tail Tip 	Critical	90	90	60	15	30	30	30	15	–						
706	Yian Garuga	❶	Ears		60	65	45	0	30	0	10	15	100				215		
707	Yian Garuga	❶	Head		60	65	45	0	30	0	10	15	100	215	^	12	430		
708	Yian Garuga	❶	Neck		34	40	30	0	15	0	5	10	–						
709	Yian Garuga	❸	Back		18	18	15	0	10	0	5	10	–						
710	Yian Garuga	❸	Belly		34	34	30	0	25	0	5	10	–	260			260		
711	Yian Garuga	❷	Wings		18	18	40	0	20	0	5	10	–	200			200		L,R
712	Yian Garuga	❷	Wings	Broken	24	24	40	0	20	0	5	10	–						
713	Yian Garuga	❷	Legs		30	30	25	0	15	0	5	10	–	200	1	8			L,R
714	Yian Garuga	❸	Tail		40	35	30	0	20	0	5	10	–	260	^	12			
715	Yian Garuga	❸	Tail Tip		46	40	35	0	25	0	5	10	–					600	
716	Zinogre	❶	Head		45	45	50	5	10	0	15	5	100	350			700		
717	Zinogre	❶	Neck		40	40	45	5	10	0	15	5	100						
718	Zinogre	❸	Body		30	30	20	0	5	0	5	0	–	400					
719	Zinogre	❸	Back		30	30	20	0	5	0	10	0	–	300			300		
720	Zinogre	❶	Forelegs		40	40	35	5	10	0	15	5	–	350	2	8	700		
721	Zinogre	❸	Hindlegs		30	30	20	0	5	0	5	0	–	400					
722	Zinogre	❷	Tail		30	30	20	0	5	0	10	0	–	350				550	
723	Zinogre	❶	Head	Charged	65	65	55	10	20	0	25	10	100						
724	Zinogre	❶	Neck	Charged	60	30	50	5	15	0	20	5	100						
725	Zinogre	❸	Body	Charged	25	25	15	0	5	0	10	0	–						
726	Zinogre	❸	Back	Charged	40	40	45	5	10	0	15	5	–						
727	Zinogre	❶	Forelegs	Charged	45	45	45	5	15	0	20	5	–						
728	Zinogre	❸	Hindlegs	Charged	25	25	15	0	5	0	10	0	–						
729	Zinogre	❷	Tail	Charged	45	45	45	5	10	0	15	5	–						
730	Zorah Magdaros	❶	Head		40	40	40	0	20	10	15	20	–	400			400		
731	Zorah Magdaros	❸	Body		30	30	25	0	10	5	5	10	–	800					
732	Zorah Magdaros	❶	Chest		50	50	30	0	25	10	20	25	–	500			1000		
733	Zorah Magdaros	❶	Chest 	Broken	80	80	80	0	30	15	25	30	–						
734	Zorah Magdaros	❶	Forelegs		30	30	25	0	10	5	5	10	–	1000					L,R
735	Zorah Magdaros	❷	Hindlegs		25	25	20	0	10	5	5	10	–	1000					L,R
736	Zorah Magdaros	❷	Tail		25	25	20	0	10	5	5	10	–	1000					
737	Zorah Magdaros	❸	Shell		1	1	1	0	0	0	0	0	–	1500					
738	Zorah Magdaros	❷	Magma Core	Crater	95	95	90	0	20	0	15	20	–	1500			1500		
739	Zorah Magdaros	❷	Magma Core	Head	95	95	90	0	20	0	15	20	–	1200			1200		
740	Zorah Magdaros	❷	Magma Core	Central	95	95	90	0	20	0	15	20	–	1500			1500		
741	Zorah Magdaros	❷	Magma Core	Rear	95	95	90	0	20	0	15	20	–	1500			1500		
742	Zorah Magdaros	❶	Weak Shells		60	60	50	0	20	10	15	20	–	100			100		L,R
